ID,Count
18518,548.5964377150034
18519,548.6601281302231
18520,548.7238228744519
18521,548.7875219476898
18522,548.8512253499367
18523,548.9149330811927
18524,548.9786451414577
18525,549.0423615307318
18526,549.106082249015
18527,549.1698072963072
18528,549.2335366726086
18529,549.297270377919
18530,549.3610084122383
18531,549.4247507755668
18532,549.4884974679044
18533,549.552248489251
18534,549.6160038396067
18535,549.6797635189714
18536,549.7435275273452
18537,549.8072958647281
18538,549.87106853112
18539,549.934845526521
18540,549.9986268509311
18541,550.0624125043503
18542,550.1262024867784
18543,550.1899967982157
18544,550.253795438662
18545,550.3175984081174
18546,550.3814057065819
18547,550.4452173340553
18548,550.5090332905379
18549,550.5728535760295
18550,550.6366781905302
18551,550.70050713404
18552,550.7643404065589
18553,550.8281780080868
18554,550.8920199386237
18555,550.9558661981697
18556,551.0197167867248
18557,551.0835717042889
18558,551.1474309508621
18559,551.2112945264444
18560,551.2751624310357
18561,551.3390346646361
18562,551.4029112272456
18563,551.4667921188641
18564,551.5306773394917
18565,551.5945668891284
18566,551.658460767774
18567,551.7223589754288
18568,551.7862615120927
18569,551.8501683777656
18570,551.9140795724476
18571,551.9779950961386
18572,552.0419149488387
18573,552.1058391305478
18574,552.169767641266
18575,552.2337004809933
18576,552.2976376497296
18577,552.361579147475
18578,552.4255249742295
18579,552.489475129993
18580,552.5534296147656
18581,552.6173884285473
18582,552.681351571338
18583,552.7453190431378
18584,552.8092908439467
18585,552.8732669737645
18586,552.9372474325916
18587,553.0012322204276
18588,553.0652213372726
18589,553.1292147831268
18590,553.19321255799
18591,553.2572146618623
18592,553.3212210947437
18593,553.3852318566342
18594,553.4492469475337
18595,553.5132663674422
18596,553.5772901163598
18597,553.6413181942864
18598,553.7053506012222
18599,553.769387337167
18600,553.8334284021208
18601,553.8974737960838
18602,553.9615235190557
18603,554.0255775710368
18604,554.0896359520269
18605,554.1536986620262
18606,554.2177657010344
18607,554.2818370690517
18608,554.3459127660781
18609,554.4099927921135
18610,554.474077147158
18611,554.5381658312116
18612,554.6022588442742
18613,554.6663561863459
18614,554.7304578574266
18615,554.7945638575164
18616,554.8586741866153
18617,554.9227888447233
18618,554.9869078318403
18619,555.0510311479663
18620,555.1151587931015
18621,555.1792907672457
18622,555.243427070399
18623,555.3075677025613
18624,555.3717126637326
18625,555.4358619539131
18626,555.5000155731026
18627,555.5641735213012
18628,555.6283357985088
18629,555.6925024047256
18630,555.7566733399514
18631,555.8208486041862
18632,555.8850281974301
18633,555.949212119683
18634,556.0134003709451
18635,556.0775929512162
18636,556.1417898604963
18637,556.2059910987855
18638,556.2701966660837
18639,556.3344065623911
18640,556.3986207877075
18641,556.462839342033
18642,556.5270622253676
18643,556.5912894377111
18644,556.6555209790638
18645,556.7197568494255
18646,556.7839970487963
18647,556.8482415771762
18648,556.912490434565
18649,556.976743620963
18650,557.04100113637
18651,557.1052629807862
18652,557.1695291542113
18653,557.2337996566456
18654,557.2980744880889
18655,557.3623536485412
18656,557.4266371380027
18657,557.4909249564731
18658,557.5552171039527
18659,557.6195135804413
18660,557.683814385939
18661,557.7481195204457
18662,557.8124289839615
18663,557.8767427764864
18664,557.9410608980203
18665,558.0053833485633
18666,558.0697101281154
18667,558.1340412366765
18668,558.1983766742467
18669,558.2627164408259
18670,558.3270605364143
18671,558.3914089610116
18672,558.455761714618
18673,558.5201187972335
18674,558.584480208858
18675,558.6488459494917
18676,558.7132160191344
18677,558.7775904177862
18678,558.841969145447
18679,558.9063522021169
18680,558.9707395877958
18681,559.0351313024838
18682,559.0995273461809
18683,559.1639277188871
18684,559.2283324206022
18685,559.2927414513265
18686,559.3571548110598
18687,559.4215724998022
18688,559.4859945175536
18689,559.5504208643142
18690,559.6148515400838
18691,559.6792865448624
18692,559.7437258786501
18693,559.8081695414469
18694,559.8726175332528
18695,559.9370698540677
18696,560.0015265038916
18697,560.0659874827246
18698,560.1304527905667
18699,560.1949224274179
18700,560.259396393278
18701,560.3238746881473
18702,560.3883573120256
18703,560.452844264913
18704,560.5173355468095
18705,560.581831157715
18706,560.6463310976296
18707,560.7108353665533
18708,560.775343964486
18709,560.8398568914278
18710,560.9043741473786
18711,560.9688957323385
18712,561.0334216463075
18713,561.0979518892855
18714,561.1624864612726
18715,561.2270253622687
18716,561.291568592274
18717,561.3561161512882
18718,561.4206680393116
18719,561.485224256344
18720,561.5497848023855
18721,561.614349677436
18722,561.6789188814956
18723,561.7434924145643
18724,561.8080702766421
18725,561.8726524677288
18726,561.9372389878247
18727,562.0018298369296
18728,562.0664250150436
18729,562.1310245221666
18730,562.1956283582988
18731,562.26023652344
18732,562.3248490175902
18733,562.3894658407495
18734,562.4540869929178
18735,562.5187124740953
18736,562.5833422842818
18737,562.6479764234773
18738,562.7126148916819
18739,562.7772576888956
18740,562.8419048151184
18741,562.9065562703502
18742,562.9712120545911
18743,563.035872167841
18744,563.1005366101
18745,563.1652053813681
18746,563.2298784816452
18747,563.2945559109314
18748,563.3592376692267
18749,563.4239237565309
18750,563.4886141728443
18751,563.5533089181667
18752,563.6180079924983
18753,563.6827113958389
18754,563.7474191281885
18755,563.8121311895472
18756,563.876847579915
18757,563.9415682992918
18758,564.0062933476777
18759,564.0710227250727
18760,564.1357564314767
18761,564.2004944668897
18762,564.2652368313119
18763,564.329983524743
18764,564.3947345471834
18765,564.4594898986327
18766,564.5242495790911
18767,564.5890135885586
18768,564.6537819270351
18769,564.7185545945207
18770,564.7833315910153
18771,564.8481129165191
18772,564.9128985710319
18773,564.9776885545537
18774,565.0424828670846
18775,565.1072815086245
18776,565.1720844791736
18777,565.2368917787317
18778,565.3017034072989
18779,565.3665193648751
18780,565.4313396514603
18781,565.4961642670547
18782,565.5609932116581
18783,565.6258264852706
18784,565.6906640878922
18785,565.7555060195227
18786,565.8203522801624
18787,565.8852028698111
18788,565.9500577884689
18789,566.0149170361358
18790,566.0797806128118
18791,566.1446485184968
18792,566.2095207531908
18793,566.2743973168939
18794,566.339278209606
18795,566.4041634313273
18796,566.4690529820576
18797,566.533946861797
18798,566.5988450705454
18799,566.6637476083029
18800,566.7286544750694
18801,566.793565670845
18802,566.8584811956298
18803,566.9234010494235
18804,566.9883252322263
18805,567.0532537440382
18806,567.1181865848591
18807,567.1831237546892
18808,567.2480652535282
18809,567.3130110813763
18810,567.3779612382335
18811,567.4429157240997
18812,567.5078745389751
18813,567.5728376828595
18814,567.6378051557529
18815,567.7027769576554
18816,567.7677530885669
18817,567.8327335484876
18818,567.8977183374172
18819,567.962707455356
18820,568.0277009023039
18821,568.0926986782607
18822,568.1577007832267
18823,568.2227072172017
18824,568.2877179801858
18825,568.3527330721789
18826,568.4177524931811
18827,568.4827762431923
18828,568.5478043222126
18829,568.6128367302421
18830,568.6778734672805
18831,568.7429145333281
18832,568.8079599283847
18833,568.8730096524503
18834,568.938063705525
18835,569.0031220876087
18836,569.0681847987016
18837,569.1332518388035
18838,569.1983232079144
18839,569.2633989060345
18840,569.3284789331635
18841,569.3935632893017
18842,569.4586519744489
18843,569.5237449886052
18844,569.5888423317706
18845,569.653944003945
18846,569.7190500051285
18847,569.784160335321
18848,569.8492749945226
18849,569.9143939827333
18850,569.9795172999529
18851,570.0446449461817
18852,570.1097769214196
18853,570.1749132256665
18854,570.2400538589225
18855,570.3051988211876
18856,570.3703481124617
18857,570.4355017327448
18858,570.500659682037
18859,570.5658219603383
18860,570.6309885676487
18861,570.6961595039681
18862,570.7613347692966
18863,570.8265143636341
18864,570.8916982869807
18865,570.9568865393364
18866,571.0220791207012
18867,571.087276031075
18868,571.1524772704579
18869,571.2176828388498
18870,571.2828927362508
18871,571.3481069626608
18872,571.41332551808
18873,571.4785484025082
18874,571.5437756159454
18875,571.6090071583917
18876,571.674243029847
18877,571.7394832303115
18878,571.804727759785
18879,571.8699766182676
18880,571.9352298057593
18881,572.0004873222599
18882,572.0657491677697
18883,572.1310153422885
18884,572.1962858458164
18885,572.2615606783534
18886,572.3268398398993
18887,572.3921233304544
18888,572.4574111500185
18889,572.5227032985918
18890,572.587999776174
18891,572.6533005827654
18892,572.7186057183658
18893,572.7839151829752
18894,572.8492289765937
18895,572.9145470992213
18896,572.979869550858
18897,573.0451963315037
18898,573.1105274411584
18899,573.1758628798223
18900,573.2412026474951
18901,573.3065467441771
18902,573.3718951698681
18903,573.4372479245683
18904,573.5026050082774
18905,573.5679664209956
18906,573.6333321627229
18907,573.6987022334592
18908,573.7640766332047
18909,573.8294553619592
18910,573.8948384197226
18911,573.9602258064953
18912,574.0256175222769
18913,574.0910135670676
18914,574.1564139408674
18915,574.2218186436763
18916,574.2872276754943
18917,574.3526410363212
18918,574.4180587261573
18919,574.4834807450023
18920,574.5489070928566
18921,574.6143377697198
18922,574.679772775592
18923,574.7452121104734
18924,574.8106557743638
18925,574.8761037672633
18926,574.9415560891719
18927,575.0070127400895
18928,575.0724737200162
18929,575.1379390289519
18930,575.2034086668967
18931,575.2688826338506
18932,575.3343609298136
18933,575.3998435547855
18934,575.4653305087666
18935,575.5308217917567
18936,575.5963174037558
18937,575.6618173447641
18938,575.7273216147814
18939,575.7928302138077
18940,575.8583431418432
18941,575.9238603988877
18942,575.9893819849412
18943,576.0549079000039
18944,576.1204381440756
18945,576.1859727171563
18946,576.2515116192461
18947,576.317054850345
18948,576.3826024104529
18949,576.44815429957
18950,576.513710517696
18951,576.5792710648311
18952,576.6448359409753
18953,576.7104051461286
18954,576.7759786802909
18955,576.8415565434623
18956,576.9071387356428
18957,576.9727252568323
18958,577.0383161070308
18959,577.1039112862385
18960,577.1695107944552
18961,577.235114631681
18962,577.3007227979158
18963,577.3663352931596
18964,577.4319521174126
18965,577.4975732706746
18966,577.5631987529457
18967,577.6288285642258
18968,577.6944627045151
18969,577.7601011738134
18970,577.8257439721207
18971,577.8913910994371
18972,577.9570425557625
18973,578.0226983410971
18974,578.0883584554407
18975,578.1540228987933
18976,578.219691671155
18977,578.2853647725258
18978,578.3510422029057
18979,578.4167239622946
18980,578.4824100506926
18981,578.5481004680996
18982,578.6137952145157
18983,578.6794942899409
18984,578.7451976943751
18985,578.8109054278184
18986,578.8766174902707
18987,578.9423338817321
18988,579.0080546022026
18989,579.0737796516821
18990,579.1395090301708
18991,579.2052427376684
18992,579.2709807741752
18993,579.336723139691
18994,579.4024698342158
18995,579.4682208577498
18996,579.5339762102927
18997,579.5997358918448
18998,579.6654999024059
18999,579.7312682419761
19000,579.7970409105553
19001,579.8628179081436
19002,579.928599234741
19003,579.9943848903474
19004,580.060174874963
19005,580.1259691885875
19006,580.1917678312211
19007,580.2575708028638
19008,580.3233781035156
19009,580.3891897331764
19010,580.4550056918463
19011,580.5208259795252
19012,580.5866505962132
19013,580.6524795419102
19014,580.7183128166164
19015,580.7841504203316
19016,580.8499923530559
19017,580.9158386147892
19018,580.9816892055316
19019,581.047544125283
19020,581.1134033740435
19021,581.1792669518131
19022,581.2451348585918
19023,581.3110070943794
19024,581.3768836591762
19025,581.442764552982
19026,581.5086497757969
19027,581.5745393276209
19028,581.6404332084539
19029,581.706331418296
19030,581.7722339571471
19031,581.8381408250074
19032,581.9040520218766
19033,581.969967547755
19034,582.0358874026424
19035,582.1018115865388
19036,582.1677400994444
19037,582.2336729413589
19038,582.2996101122826
19039,582.3655516122153
19040,582.4314974411571
19041,582.497447599108
19042,582.5634020860679
19043,582.6293609020369
19044,582.6953240470149
19045,582.761291521002
19046,582.8272633239982
19047,582.8932394560034
19048,582.9592199170177
19049,583.025204707041
19050,583.0911938260734
19051,583.1571872741149
19052,583.2231850511655
19053,583.2891871572251
19054,583.3551935922937
19055,583.4212043563715
19056,583.4872194494583
19057,583.5532388715542
19058,583.6192626226591
19059,583.685290702773
19060,583.7513231118961
19061,583.8173598500282
19062,583.8834009171694
19063,583.9494463133196
19064,584.0154960384789
19065,584.0815500926473
19066,584.1476084758247
19067,584.2136711880112
19068,584.2797382292067
19069,584.3458095994114
19070,584.4118852986251
19071,584.4779653268478
19072,584.5440496840796
19073,584.6101383703204
19074,584.6762313855704
19075,584.7423287298294
19076,584.8084304030974
19077,584.8745364053746
19078,584.9406467366607
19079,585.006761396956
19080,585.0728803862603
19081,585.1390037045737
19082,585.2051313518962
19083,585.2712633282276
19084,585.3373996335682
19085,585.4035402679178
19086,585.4696852312766
19087,585.5358345236443
19088,585.6019881450211
19089,585.668146095407
19090,585.7343083748019
19091,585.800474983206
19092,585.866645920619
19093,585.9328211870412
19094,585.9990007824724
19095,586.0651847069126
19096,586.131372960362
19097,586.1975655428204
19098,586.2637624542879
19099,586.3299636947644
19100,586.3961692642499
19101,586.4623791627446
19102,586.5285933902483
19103,586.5948119467611
19104,586.6610348322829
19105,586.7272620468138
19106,586.7934935903538
19107,586.8597294629028
19108,586.9259696644609
19109,586.992214195028
19110,587.0584630546043
19111,587.1247162431896
19112,587.1909737607839
19113,587.2572356073873
19114,587.3235017829998
19115,587.3897722876213
19116,587.4560471212519
19117,587.5223262838916
19118,587.5886097755404
19119,587.6548975961981
19120,587.721189745865
19121,587.7874862245409
19122,587.8537870322259
19123,587.92009216892
19124,587.986401634623
19125,588.0527154293352
19126,588.1190335530564
19127,588.1853560057867
19128,588.2516827875261
19129,588.3180138982746
19130,588.384349338032
19131,588.4506891067986
19132,588.5170332045742
19133,588.5833816313589
19134,588.6497343871526
19135,588.7160914719555
19136,588.7824528857673
19137,588.8488186285882
19138,588.9151887004182
19139,588.9815631012573
19140,589.0479418311054
19141,589.1143248899626
19142,589.1807122778289
19143,589.2471039947042
19144,589.3135000405886
19145,589.379900415482
19146,589.4463051193845
19147,589.5127141522961
19148,589.5791275142167
19149,589.6455452051464
19150,589.7119672250851
19151,589.778393574033
19152,589.8448242519898
19153,589.9112592589559
19154,589.9776985949309
19155,590.0441422599149
19156,590.1105902539081
19157,590.1770425769103
19158,590.2434992289216
19159,590.3099602099419
19160,590.3764255199712
19161,590.4428951590097
19162,590.5093691270572
19163,590.5758474241138
19164,590.6423300501795
19165,590.7088170052542
19166,590.775308289338
19167,590.8418039024308
19168,590.9083038445327
19169,590.9748081156437
19170,591.0413167157637
19171,591.1078296448928
19172,591.1743469030309
19173,591.2408684901782
19174,591.3073944063344
19175,591.3739246514998
19176,591.4404592256742
19177,591.5069981288576
19178,591.5735413610502
19179,591.6400889222517
19180,591.7066408124624
19181,591.7731970316821
19182,591.839757579911
19183,591.9063224571488
19184,591.9728916633957
19185,592.0394651986517
19186,592.1060430629167
19187,592.1726252561908
19188,592.239211778474
19189,592.3058026297662
19190,592.3723978100675
19191,592.4389973193778
19192,592.5056011576972
19193,592.5722093250257
19194,592.6388218213633
19195,592.7054386467099
19196,592.7720598010656
19197,592.8386852844303
19198,592.9053150968041
19199,592.971949238187
19200,593.0385877085789
19201,593.1052305079799
19202,593.1718776363899
19203,593.238529093809
19204,593.3051848802372
19205,593.3718449956745
19206,593.4385094401208
19207,593.5051782135762
19208,593.5718513160406
19209,593.6385287475141
19210,593.7052105079966
19211,593.7718965974883
19212,593.838587015989
19213,593.9052817634987
19214,593.9719808400175
19215,594.0386842455454
19216,594.1053919800823
19217,594.1721040436283
19218,594.2388204361835
19219,594.3055411577476
19220,594.3722662083208
19221,594.438995587903
19222,594.5057292964943
19223,594.5724673340948
19224,594.6392097007042
19225,594.7059563963227
19226,594.7727074209503
19227,594.8394627745869
19228,594.9062224572326
19229,594.9729864688874
19230,595.0397548095513
19231,595.1065274792242
19232,595.1733044779061
19233,595.2400858055971
19234,595.3068714622972
19235,595.3736614480064
19236,595.4404557627246
19237,595.5072544064518
19238,595.5740573791882
19239,595.6408646809335
19240,595.707676311688
19241,595.7744922714515
19242,595.8413125602242
19243,595.9081371780059
19244,595.9749661247965
19245,596.0417994005963
19246,596.1086370054052
19247,596.1754789392231
19248,596.2423252020501
19249,596.3091757938861
19250,596.3760307147312
19251,596.4428899645853
19252,596.5097535434486
19253,596.5766214513209
19254,596.6434936882023
19255,596.7103702540927
19256,596.7772511489921
19257,596.8441363729007
19258,596.9110259258183
19259,596.977919807745
19260,597.0448180186808
19261,597.1117205586255
19262,597.1786274275794
19263,597.2455386255423
19264,597.3124541525143
19265,597.3793740084953
19266,597.4462981934855
19267,597.5132267074847
19268,597.5801595504929
19269,597.6470967225102
19270,597.7140382235366
19271,597.7809840535721
19272,597.8479342126166
19273,597.9148887006701
19274,597.9818475177327
19275,598.0488106638044
19276,598.1157781388852
19277,598.182749942975
19278,598.2497260760739
19279,598.3167065381818
19280,598.3836913292988
19281,598.4506804494249
19282,598.51767389856
19283,598.5846716767043
19284,598.6516737838575
19285,598.7186802200198
19286,598.7856909851912
19287,598.8527060793716
19288,598.9197255025612
19289,598.9867492547597
19290,599.0537773359674
19291,599.1208097461841
19292,599.1878464854099
19293,599.2548875536447
19294,599.3219329508886
19295,599.3889826771416
19296,599.4560367324036
19297,599.5230951166747
19298,599.5901578299548
19299,599.657224872244
19300,599.7242962435423
19301,599.7913719438496
19302,599.858451973166
19303,599.9255363314915
19304,599.992625018826
19305,600.0597180351696
19306,600.1268153805222
19307,600.193917054884
19308,600.2610230582548
19309,600.3281333906345
19310,600.3952480520235
19311,600.4623670424214
19312,600.5294903618285
19313,600.5966180102446
19314,600.6637499876697
19315,600.7308862941039
19316,600.7980269295472
19317,600.8651718939996
19318,600.932321187461
19319,600.9994748099315
19320,601.066632761411
19321,601.1337950418996
19322,601.2009616513973
19323,601.268132589904
19324,601.3353078574198
19325,601.4024874539447
19326,601.4696713794785
19327,601.5368596340215
19328,601.6040522175736
19329,601.6712491301347
19330,601.7384503717049
19331,601.8056559422841
19332,601.8728658418725
19333,601.9400800704698
19334,602.0072986280762
19335,602.0745215146917
19336,602.1417487303163
19337,602.2089802749499
19338,602.2762161485925
19339,602.3434563512443
19340,602.4107008829051
19341,602.477949743575
19342,602.5452029332539
19343,602.612460451942
19344,602.679722299639
19345,602.7469884763451
19346,602.8142589820603
19347,602.8815338167846
19348,602.9488129805179
19349,603.0160964732603
19350,603.0833842950117
19351,603.1506764457722
19352,603.2179729255417
19353,603.2852737343204
19354,603.3525788721081
19355,603.4198883389049
19356,603.4872021347107
19357,603.5545202595256
19358,603.6218427133496
19359,603.6891694961826
19360,603.7565006080247
19361,603.8238360488758
19362,603.891175818736
19363,603.9585199176053
19364,604.0258683454836
19365,604.093221102371
19366,604.1605781882674
19367,604.227939603173
19368,604.2953053470876
19369,604.3626754200112
19370,604.430049821944
19371,604.4974285528857
19372,604.5648116128366
19373,604.6321990017965
19374,604.6995907197654
19375,604.7669867667435
19376,604.8343871427305
19377,604.9017918477267
19378,604.9692008817319
19379,605.0366142447463
19380,605.1040319367696
19381,605.171453957802
19382,605.2388803078435
19383,605.306310986894
19384,605.3737459949537
19385,605.4411853320223
19386,605.5086289981
19387,605.5760769931868
19388,605.6435293172826
19389,605.7109859703876
19390,605.7784469525016
19391,605.8459122636247
19392,605.9133819037568
19393,605.9808558728979
19394,606.0483341710482
19395,606.1158167982074
19396,606.1833037543759
19397,606.2507950395533
19398,606.3182906537397
19399,606.3857905969353
19400,606.4532948691399
19401,606.5208034703536
19402,606.5883164005763
19403,606.6558336598082
19404,606.7233552480491
19405,606.790881165299
19406,606.858411411558
19407,606.925945986826
19408,606.9934848911032
19409,607.0610281243894
19410,607.1285756866846
19411,607.1961275779889
19412,607.2636837983023
19413,607.3312443476248
19414,607.3988092259563
19415,607.4663784332968
19416,607.5339519696464
19417,607.6015298350051
19418,607.6691120293729
19419,607.7366985527497
19420,607.8042894051356
19421,607.8718845865305
19422,607.9394840969345
19423,608.0070879363476
19424,608.0746961047697
19425,608.142308602201
19426,608.2099254286412
19427,608.2775465840905
19428,608.3451720685489
19429,608.4128018820163
19430,608.4804360244929
19431,608.5480744959784
19432,608.6157172964731
19433,608.6833644259768
19434,608.7510158844896
19435,608.8186716720114
19436,608.8863317885423
19437,608.9539962340823
19438,609.0216650086313
19439,609.0893381121894
19440,609.1570155447565
19441,609.2246973063327
19442,609.292383396918
19443,609.3600738165123
19444,609.4277685651158
19445,609.4954676427283
19446,609.5631710493498
19447,609.6308787849804
19448,609.69859084962
19449,609.7663072432688
19450,609.8340279659266
19451,609.9017530175934
19452,609.9694823982693
19453,610.0372161079542
19454,610.1049541466483
19455,610.1726965143514
19456,610.2404432110636
19457,610.3081942367849
19458,610.3759495915151
19459,610.4437092752545
19460,610.5114732880029
19461,610.5792416297604
19462,610.647014300527
19463,610.7147913003025
19464,610.7825726290872
19465,610.8503582868809
19466,610.9181482736838
19467,610.9859425894956
19468,611.0537412343166
19469,611.1215442081466
19470,611.1893515109856
19471,611.2571631428337
19472,611.3249791036909
19473,611.3927993935572
19474,611.4606240124325
19475,611.5284529603168
19476,611.5962862372103
19477,611.6641238431127
19478,611.7319657780243
19479,611.799812041945
19480,611.8676626348747
19481,611.9355175568135
19482,612.0033768077612
19483,612.0712403877181
19484,612.1391082966841
19485,612.2069805346591
19486,612.2748571016432
19487,612.3427379976363
19488,612.4106232226385
19489,612.4785127766497
19490,612.5464066596701
19491,612.6143048716995
19492,612.682207412738
19493,612.7501142827855
19494,612.818025481842
19495,612.8859410099077
19496,612.9538608669824
19497,613.0217850530662
19498,613.089713568159
19499,613.1576464122609
19500,613.2255835853719
19501,613.2935250874918
19502,613.361470918621
19503,613.4294210787591
19504,613.4973755679064
19505,613.5653343860627
19506,613.633297533228
19507,613.7012650094024
19508,613.7692368145858
19509,613.8372129487784
19510,613.90519341198
19511,613.9731782041906
19512,614.0411673254104
19513,614.1091607756391
19514,614.177158554877
19515,614.2451606631239
19516,614.3131671003799
19517,614.381177866645
19518,614.449192961919
19519,614.5172123862022
19520,614.5852361394944
19521,614.6532642217958
19522,614.7212966331061
19523,614.7893333734255
19524,614.857374442754
19525,614.9254198410915
19526,614.9934695684382
19527,615.0615236247938
19528,615.1295820101586
19529,615.1976447245324
19530,615.2657117679153
19531,615.3337831403072
19532,615.4018588417082
19533,615.4699388721183
19534,615.5380232315374
19535,615.6061119199655
19536,615.6742049374028
19537,615.7423022838491
19538,615.8104039593045
19539,615.8785099637689
19540,615.9466202972424
19541,616.0147349597249
19542,616.0828539512165
19543,616.1509772717172
19544,616.219104921227
19545,616.2872368997458
19546,616.3553732072737
19547,616.4235138438106
19548,616.4916588093566
19549,616.5598081039117
19550,616.6279617274758
19551,616.696119680049
19552,616.7642819616312
19553,616.8324485722226
19554,616.9006195118229
19555,616.9687947804324
19556,617.0369743780509
19557,617.1051583046785
19558,617.1733465603152
19559,617.2415391449608
19560,617.3097360586156
19561,617.3779373012794
19562,617.4461428729524
19563,617.5143527736343
19564,617.5825670033253
19565,617.6507855620254
19566,617.7190084497345
19567,617.7872356664527
19568,617.85546721218
19569,617.9237030869164
19570,617.9919432906618
19571,618.0601878234162
